1,-186.897705728002,-151.37811861720428,-201.22246321115523,[19 35 53 79 91],[11 28 56 74 90],200.0733028130503,"[19, 37, 74, 96, 55]",339.45722865195563,"[0, 35, 54, 79, 91]"
2,-216.1115282024495,-192.9199004436356,-217.76807304236476,[  7  71 118 154 184],[  7  71  87 154 184],209.27277583257458,"[7, 78, 142, 184, 102]",314.18902656727346,"[23, 78, 102, 142, 184]"
3,-167.24701597450343,-145.14151510802776,-193.74672262440666,[ 39  90 174 214 297],[ 39  94 158 214 279],173.07743564311863,"[39, 119, 236, 279, 165]",239.80932165246813,"[39, 119, 178, 216, 270]"
4,-230.7189101323128,-228.52068525673857,-236.11103438737706,[ 69 133 214 309 332],[ 69 158 168 309 396],231.34846122167312,"[69, 133, 316, 396, 214]",314.5675105678239,"[69, 157, 237, 307, 370]"
5,-196.3456218212505,-179.99010421176663,-218.3068935421961,[ 22 186 296 390 464],[ 22 119 296 390 464],219.80108761207526,"[22, 187, 372, 490, 295]",491.583711450272,"[21, 150, 281, 391, 494]"
6,-145.20410678358544,-137.07007768111333,-170.89152214963255,[ 43 220 345 439 591],[ 43 138 345 466 591],137.07007768111333,"[43, 220, 439, 591, 345]",473.2960665582721,"[25, 233, 303, 447, 540]"
7,-305.451334787285,-284.37222523952954,-371.56986565687134,[ 17 271 358 431 661],[136 259 292 535 663],347.7277175040785,"[17, 264, 358, 639, 431]",564.4561080322353,"[72, 259, 375, 524, 688]"
8,-222.83753274971272,-206.55209779890185,-232.15722800982311,[149 265 438 615 784],[149 319 353 588 762],290.8872111211589,"[149, 281, 627, 781, 445]",549.9588600377967,"[156, 244, 409, 565, 799]"
9,-222.02173681468975,-208.97367969075174,-244.51754360095327,[ 64 286 529 713 866],[ 64 357 470 713 851],321.6923601932286,"[64, 327, 455, 896, 667]",426.946973824099,"[65, 352, 489, 703, 880]"
10,-182.6866378597979,-180.65895638573323,-188.33699106795575,[ 18 301 542 738 905],[ 18 386 568 705 982],183.45412572915183,"[18, 301, 705, 982, 568]",478.56798742086437,"[175, 386, 511, 779, 982]"
11,-153.3580531880317,-141.40459417873458,-205.02963786751093,[  30  359  599  797 1003],[  30  370  645  789 1003],272.7993477513682,"[142, 428, 828, 1014, 630]",205.02963786751093,"[30, 370, 645, 789, 1075]"
12,-125.63521068599172,-124.43457638844166,-133.03356702696973,[ 117  422  662  912 1140],[ 117  288  662  912 1140],298.7871146794411,"[117, 474, 903, 1188, 512]",549.9720649791952,"[69, 388, 670, 942, 1144]"
13,-221.01996143903276,-184.44273167384512,-271.93276023002187,[ 201  462  714 1023 1299],[ 201  410  522 1010 1239],239.41988637807663,"[201, 432, 704, 1174, 927]",510.5239044373302,"[167, 459, 667, 982, 1270]"
14,-193.1963435874076,-163.5825811931601,-232.9628591515907,[ 199  514  733 1003 1396],[ 199  478  562 1047 1396],232.468832146413,"[2, 500, 991, 1291, 768]",266.2045564313385,"[199, 454, 733, 1003, 1273]"
15,-310.1956632891958,-275.79442144537825,-373.9747637499415,[  47  509  819  921 1402],[ 117  496  831  936 1274],426.5366588163901,"[33, 550, 820, 1196, 1397]",498.22412329142077,"[33, 550, 779, 1182, 1423]"
16,-348.8689959803247,-309.9915416960793,-412.47814594894635,[ 210  632  879  964 1308],[ 291  590  857  982 1599],370.4641816302234,"[31, 556, 896, 1497, 986]",483.70411637860485,"[210, 544, 940, 1275, 1496]"
17,-355.903230299125,-307.8052295688643,-400.6308567122376,[ 182  510  925 1024 1686],[ 182  411  715 1348 1491],325.05476575597874,"[232, 510, 1352, 1692, 1016]",540.5003998713183,"[232, 547, 876, 1312, 1637]"
18,-282.76328739395586,-234.19690903181132,-329.6667054720572,[ 237  560  911 1181 1483],[ 104  588  966 1281 1632],276.66536502238966,"[104, 623, 1359, 1743, 1066]",529.8856893759463,"[245, 560, 911, 1327, 1657]"
19,-219.55104274936755,-175.00418863208628,-318.41651359341904,[ 262  687 1012 1348 1849],[ 262  418 1012 1143 1775],302.6819068924898,"[262, 646, 1123, 1853, 1352]",546.4537815707458,"[48, 646, 1051, 1465, 1851]"
20,-330.42376500280744,-291.53074942609965,-353.8633603155711,[ 282  761 1197 1204 1880],[ 292  761  846 1312 1936],314.29894172883417,"[292, 632, 1525, 1956, 842]",439.17778131664,"[291, 761, 1064, 1501, 1970]"
