1,2067.4418187305764,1880.1065307175181,2395.9942602711208,[ 77 169 281 386 462],[  2 155 269 396 410],2231.1425667809585,"[28, 169, 399, 481, 211]",3171.2707542598614,"[77, 169, 270, 370, 456]"
2,2106.3673048163137,1946.4896360433322,2426.0757804262594,[ 24 146 225 313 404 459],[  0 145 216 319 387 459],2247.355995579269,"[24, 144, 328, 387, 487, 216]",2994.8237084299435,"[24, 144, 213, 323, 408, 477]"
3,2284.1849524029503,1942.1489276098405,3162.789772246321,[ 44 123 203 261 336 394 499],[  1 120 203 222 334 394 499],1978.6241913901893,"[44, 123, 252, 334, 394, 499, 203]",3926.958334160981,"[44, 123, 191, 251, 354, 394, 499]"
4,2505.5680125527274,1933.063102924184,3093.806361302697,[ 52 125 174 232 300 370 407 496],[ 10 115 181 242 309 370 411 499],2223.9100439657577,"[50, 115, 233, 295, 374, 416, 499, 158]",5380.7338925116865,"[25, 115, 177, 244, 308, 357, 416, 499]"
5,3844.628622539084,3273.128688122902,5025.343603693224,[ 19 104 164 211 259 309 374 440 484],[ 42 100 164 197 232 289 362 440 484],3107.797727368989,"[19, 101, 197, 259, 309, 374, 440, 484, 164]",5339.848376434942,"[7, 93, 144, 204, 271, 309, 368, 440, 488]"
6,3069.2363713473774,2467.4969182089944,3886.876808461444,[  0  99 125 182 245 287 333 389 426 479],[ 37  96 136 189 228 258 346 391 437 495],2659.2860112480416,"[42, 82, 183, 228, 287, 345, 385, 437, 479, 138]",5646.412895852217,"[43, 93, 129, 177, 245, 295, 330, 394, 433, 475]"
7,4382.650151719211,4057.0307114032457,4653.676593678962,[ 34  90 135 171 225 264 318 351 391 440 486],[ 34  90 127 171 221 264 312 351 391 440 490],4229.580096632028,"[34, 69, 171, 208, 264, 318, 351, 391, 438, 483, 135]",5317.115412459702,"[13, 90, 130, 176, 215, 264, 307, 355, 405, 445, 491]"
8,5427.073675538943,4347.060647611378,6310.013646833388,[ 30  72 109 164 204 247 278 323 361 405 450 497],[  8  67 113 149 200 235 256 330 369 401 453 479],4949.401227338149,"[8, 72, 158, 199, 242, 273, 330, 363, 401, 453, 479, 112]",7414.901028113045,"[3, 72, 107, 164, 204, 242, 292, 321, 361, 401, 453, 479]"
9,5576.253954885828,4500.911357250716,7149.683859171681,[  2  65 112 124 185 224 265 308 341 367 417 446 492],[ 14  72 100 149 186 224 270 299 329 370 415 451 492],5771.001933410442,"[29, 73, 145, 191, 224, 260, 291, 332, 377, 415, 456, 499, 102]",8377.775443535706,"[37, 72, 106, 136, 177, 219, 267, 308, 341, 367, 409, 451, 499]"
10,6062.338790837592,5100.555341091121,6836.537141802828,[ 20  70  92 127 169 209 243 286 306 358 383 417 463 483],[ 25  67 102 141 173 206 234 286 294 347 383 423 459 492],5582.221810652703,"[20, 71, 136, 167, 209, 241, 286, 323, 352, 383, 419, 451, 488, 98]",9088.343521583878,"[29, 71, 106, 132, 173, 206, 251, 271, 315, 359, 381, 417, 463, 483]"
