1,290.7343601719664,286.12349061887505,307.15010919494097,[ 73 158 240 306 416 458],[ 73 160 240 306 416 458],344.9013483284331,"[73, 160, 300, 387, 472, 210]",422.51278680901765,"[56, 158, 233, 306, 381, 468]"
2,284.1806596563513,270.18525268889226,311.65526556534184,[ 50 139 214 270 326 399 477],[ 38 125 214 270 335 399 477],477.88878419679634,"[50, 134, 282, 346, 413, 466, 150]",675.9251311994069,"[22, 136, 213, 264, 335, 409, 474]"
3,342.31290684615755,292.2532982146826,433.2673237985656,[ 49 105 169 243 288 345 408 485],[ 37 121 158 244 288 351 425 495],384.9456077925206,"[49, 121, 244, 288, 360, 425, 475, 158]",637.3345977953207,"[37, 105, 187, 228, 309, 365, 437, 471]"
4,434.2078422230787,315.82829127244185,544.2021791308283,[ 31  96 166 219 260 317 365 444 476],[ 31  63 160 178 276 317 366 433 476],454.33689500562,"[7, 102, 145, 208, 276, 320, 366, 484, 440]",600.3117581036562,"[26, 102, 158, 207, 262, 322, 386, 436, 491]"
5,497.3143157210831,370.99440593755315,557.3756983315237,[ 27  77 134 189 249 289 328 392 444 494],[ 27  81 128 181 249 291 325 394 431 494],510.89577870094683,"[42, 81, 138, 232, 291, 337, 383, 431, 481, 186]",598.4956717235809,"[39, 77, 128, 176, 249, 282, 325, 394, 431, 498]"
6,510.42289297441806,373.30057937260483,603.0013768110384,[  1  66 127 178 228 262 313 360 393 448 495],[  1  71 135 172 211 231 279 336 405 417 493],373.7296219948307,"[1, 71, 126, 170, 272, 305, 358, 397, 433, 486, 222]",459.7882084997659,"[1, 91, 126, 183, 206, 272, 298, 358, 393, 436, 497]"
7,494.3349710749653,456.3293097954271,529.8430949134003,[  4  80 112 161 197 249 293 331 369 410 453 490],[ 18  68 112 148 196 243 293 331 369 410 453 490],456.6222679520488,"[4, 83, 162, 197, 249, 293, 331, 369, 410, 453, 490, 112]",916.0926442498893,"[41, 83, 113, 162, 197, 243, 293, 329, 373, 407, 453, 490]"
8,462.23335431105585,428.6642798641583,585.0116527765603,[ 20  73 112 143 194 220 255 299 340 368 405 456 488],[ 31  59 114 143 178 220 239 299 346 368 418 456 488],622.6630579242336,"[12, 74, 148, 187, 222, 270, 300, 341, 376, 409, 443, 493, 111]",1007.6132484070878,"[37, 74, 112, 151, 194, 233, 255, 299, 338, 376, 410, 456, 488]"
9,769.821461045098,732.6961887335518,815.5335092383132,[ 16  69 104 132 163 206 249 273 318 354 386 425 453 499],[ 16  71  91 142 175 206 246 283 318 354 386 425 451 482],754.2598728911636,"[16, 69, 127, 163, 206, 249, 273, 318, 350, 386, 425, 453, 499, 104]",1273.7870494916704,"[30, 71, 100, 128, 175, 206, 249, 280, 306, 344, 392, 425, 452, 490]"
10,741.5463020318801,703.5830579204725,777.1043907388342,[ 30  56  98 135 165 190 222 255 291 316 362 384 426 455 489],[ 30  46  93 135 165 190 222 246 291 334 362 398 432 455 489],785.4015584802139,"[6, 56, 130, 165, 190, 224, 255, 298, 334, 362, 384, 428, 455, 498, 98]",1262.8939982627805,"[1, 55, 89, 135, 168, 190, 233, 267, 299, 322, 355, 397, 431, 464, 487]"
