1,370.4195198752902,361.2357305554115,384.70738264848484,[ 61 156 225 263 408 484],[  5 167 178 279 414 466],440.9805955138037,"[61, 156, 330, 404, 459, 221]",620.4299090863485,"[32, 131, 209, 330, 402, 481]"
2,349.20743296257774,329.5249012741988,391.4841668699089,[ 64 126 179 281 327 426 499],[ 52 136 203 260 330 426 496],332.76703421843723,"[64, 126, 255, 327, 400, 499, 179]",545.6441796858284,"[64, 115, 206, 255, 351, 412, 492]"
3,450.88454577092506,385.7423228004566,498.1351672779539,[ 26 109 176 249 290 346 408 449],[ 57 109 181 244 299 364 427 494],420.86981212928464,"[16, 107, 244, 283, 361, 429, 489, 186]",595.8233633450487,"[26, 97, 180, 250, 301, 360, 412, 483]"
4,305.036270734199,277.4519856072015,408.23208055966353,[ 32  89 148 202 274 326 377 417 486],[ 32  96 165 202 273 320 363 421 486],461.07285140322773,"[32, 96, 221, 270, 320, 363, 421, 494, 165]",469.126579984528,"[32, 96, 148, 202, 262, 313, 377, 421, 488]"
5,541.3754655715906,488.0939888817277,651.7552879997304,[ 23  96 133 187 240 293 329 394 428 488],[ 23  98 139 179 234 293 335 385 405 493],487.7250384524254,"[23, 96, 187, 226, 293, 329, 394, 428, 488, 133]",954.5543416582883,"[9, 96, 149, 187, 247, 282, 335, 386, 425, 487]"
6,453.7403286165425,419.63999858155574,521.9982330535122,[ 35  77 131 166 209 252 309 354 395 433 498],[ 27  84  99 166 209 265 309 347 395 449 478],534.1088658777245,"[35, 77, 166, 209, 264, 305, 347, 395, 433, 478, 99]",931.0314051275861,"[40, 77, 121, 173, 220, 270, 308, 362, 392, 449, 478]"
7,544.5204672053079,463.27865664096373,623.211683870296,[  5  78 119 159 204 237 286 329 368 410 442 492],[  5  53 121 155 207 239 286 324 337 415 446 492],526.8560938136308,"[17, 78, 155, 207, 248, 282, 324, 359, 415, 446, 487, 118]",824.6065528382511,"[39, 68, 125, 152, 204, 237, 289, 324, 368, 409, 442, 492]"
8,714.686032875758,658.3256321877911,837.1848434935492,[  6  70 100 142 178 214 260 296 337 384 415 449 481],[ 12  59  97 142 182 202 260 304 336 383 410 449 484],687.0894259711245,"[6, 70, 100, 142, 182, 214, 260, 296, 367, 415, 449, 484, 337]",944.7626126269239,"[6, 66, 107, 145, 189, 225, 271, 297, 330, 383, 410, 454, 491]"
9,607.3278039521467,580.2040905211411,672.965790239719,[ 35  71 106 140 163 198 250 281 316 357 381 418 456 492],[ 35  63  96 126 163 203 250 272 316 346 380 418 456 485],691.3133503415502,"[35, 71, 101, 132, 178, 238, 272, 312, 346, 384, 425, 457, 495, 214]",1154.8415842127497,"[34, 67, 104, 126, 178, 210, 236, 281, 319, 346, 380, 427, 458, 496]"
10,702.4667285345437,606.6060112646704,745.0853741529365,[  2  56  89 123 140 195 219 267 297 324 365 389 426 466 496],[  2  63  84 121 168 194 233 253 298 314 359 389 426 466 495],731.791967388122,"[2, 60, 121, 168, 194, 221, 259, 287, 324, 359, 397, 421, 454, 499, 91]",816.8081298868887,"[2, 60, 88, 123, 168, 194, 232, 259, 286, 333, 363, 392, 421, 459, 496]"
